date,region,car_count,filled_count,un1170_count,un1987_count,total_gallons,un1170_gallons,un1987_gallons,total_barrels,un1170_barrels,un1987_barrels,region_display,car_count_7d_avg,car_count_14d_avg,car_count_30d_avg,un1170_count_7d_avg,un1170_count_14d_avg,un1170_count_30d_avg,un1987_count_7d_avg,un1987_count_14d_avg,un1987_count_30d_avg,total_gallons_7d_avg,total_gallons_14d_avg,total_gallons_30d_avg,un1170_gallons_7d_avg,un1170_gallons_14d_avg,un1170_gallons_30d_avg,un1987_gallons_7d_avg,un1987_gallons_14d_avg,un1987_gallons_30d_avg,total_barrels_7d_avg,total_barrels_14d_avg,total_barrels_30d_avg,un1170_barrels_7d_avg,un1170_barrels_14d_avg,un1170_barrels_30d_avg,un1987_barrels_7d_avg,un1987_barrels_14d_avg,un1987_barrels_30d_avg
2025-08-11,One_Day_Out_NS,241,2,2,240,7337492.0,60200.0,7277292.0,174702.19,1433.33,173268.86,,92.57,71.79,80.83,1.14,0.86,4.6,92.43,71.93,77.2,2843301.43,2209683.36,2482956.83,34540.0,25441.43,139006.0,2808761.43,2184241.93,2343950.83,67697.66,52611.51,59118.02,822.38,605.75,3309.67,66875.27,52005.76,55808.35
2025-08-12,One_Day_Out_NS,8,0,2,7,271690.0,60530.0,211160.0,6468.81,1441.19,5027.62,,80.29,66.57,71.87,1.29,0.93,4.2,80.0,66.64,68.63,2468855.71,2052432.21,2210770.73,38901.43,27600.71,126883.0,2429954.29,2024831.5,2083887.73,58782.28,48867.43,52637.4,926.22,657.16,3021.02,57856.06,48210.28,49616.38
2025-08-13,One_Day_Out_NS,1,0,0,2,60200.0,0.0,60200.0,1433.33,0.0,1433.33,,54.86,66.57,71.6,1.29,0.86,4.1,54.57,66.71,68.47,1694812.43,2052427.93,2202881.53,38901.43,25439.29,123854.67,1655911.0,2026988.64,2079026.87,40352.68,48867.33,52449.56,926.22,605.7,2948.92,39426.45,48261.64,49500.64
2025-08-14,One_Day_Out_NS,5,0,2,4,180970.0,60530.0,120440.0,4308.81,1441.19,2867.62,,55.29,60.36,71.47,1.14,0.93,4.1,55.14,60.43,68.33,1707688.14,1862937.71,2198819.53,34571.43,27597.86,123867.0,1673116.71,1835339.86,2074952.53,40659.24,44355.66,52352.85,823.13,657.09,2949.21,39836.11,43698.57,49403.63
2025-08-15,One_Day_Out_NS,143,10,10,134,4368938.0,301880.0,4067058.0,104022.33,7187.62,96834.71,,75.71,68.36,73.03,2.57,1.64,4.43,74.14,67.71,69.57,2327536.43,2105840.43,2245904.37,77697.14,49160.71,133929.67,2249839.29,2056679.71,2111974.7,55417.53,50139.06,53473.91,1849.93,1170.49,3188.8,53567.6,48968.56,50285.11
2025-08-16,One_Day_Out_NS,34,0,0,35,1063906.0,0.0,1063906.0,25331.1,0.0,25331.1,,71.0,65.43,71.53,2.57,1.64,4.43,69.43,64.79,68.07,2183740.43,2016304.43,2200711.6,77697.14,49160.71,133929.67,2106043.29,1967143.71,2066781.93,51993.82,48007.25,52397.9,1849.93,1170.49,3188.8,50143.89,46836.76,49209.09
2025-08-17,One_Day_Out_NS,63,1,2,62,1946244.0,60350.0,1885894.0,46339.14,1436.9,44902.24,,70.71,69.5,71.47,2.57,1.79,4.17,69.14,68.71,68.27,2175634.29,2140206.14,2198950.9,77641.43,53471.43,126001.0,2097992.86,2086734.71,2072949.9,51800.82,50957.29,52355.97,1848.6,1273.13,3000.02,49952.21,49684.16,49355.95
2025-08-18,One_Day_Out_NS,62,1,2,61,1893370.0,50880.0,1842490.0,45080.24,1211.43,43868.81,,45.14,68.86,64.37,2.57,1.86,1.3,43.57,68.0,64.03,1397902.57,2120602.0,1982933.3,76310.0,55425.0,38727.67,1321592.57,2065177.0,1944205.63,33283.39,50490.52,47212.7,1816.9,1319.64,922.09,31466.49,49170.88,46290.61
2025-08-19,One_Day_Out_NS,43,1,1,43,1337370.0,31650.0,1305720.0,31842.14,753.57,31088.57,,50.14,65.21,60.13,2.43,1.86,1.33,48.71,64.36,59.77,1550142.57,2009499.14,1854374.3,72184.29,55542.86,39782.67,1477958.29,1953956.29,1814591.63,36908.16,47845.22,44151.77,1718.67,1322.45,947.21,35189.48,46522.77,43204.56
2025-08-20,One_Day_Out_NS,5,0,0,6,182901.0,0.0,182901.0,4354.79,0.0,4354.79,,50.71,52.79,54.57,2.43,1.86,1.23,49.29,51.93,54.3,1567671.29,1631241.86,1684562.53,72184.29,55542.86,36769.0,1495487.0,1575699.0,1647793.53,37325.51,38839.09,40108.63,1718.67,1322.45,875.45,35606.83,37516.64,39233.18
2025-08-21,One_Day_Out_NS,77,3,4,74,2353586.0,120910.0,2232676.0,56037.76,2878.81,53158.95,,61.0,58.14,56.93,2.71,1.93,1.37,59.29,57.21,56.53,1878045.0,1792866.57,1755984.4,80810.0,57690.71,40799.33,1797235.0,1735175.86,1715185.07,44715.36,42687.3,41809.15,1924.05,1373.59,971.41,42791.31,41313.71,40837.74
2025-08-22,One_Day_Out_NS,82,0,1,82,2526611.0,30110.0,2496501.0,60157.4,716.9,59440.5,,52.29,64.0,57.53,1.43,2.0,1.4,51.86,63.0,57.1,1614855.43,1971195.93,1774230.73,41985.71,59841.43,41803.0,1572869.71,1911354.5,1732427.73,38448.94,46933.24,42243.59,999.66,1424.8,995.31,37449.28,45508.44,41248.28
2025-08-23,One_Day_Out_NS,84,4,4,81,2563783.0,111220.0,2452563.0,61042.45,2648.1,58394.36,,59.43,65.21,57.27,2.0,2.29,1.47,58.43,63.93,56.77,1829123.57,2006432.0,1766290.9,57874.29,67785.71,43507.0,1771249.29,1938646.29,1722783.9,43550.56,47772.19,42054.55,1377.96,1613.94,1035.88,42172.6,46158.25,41018.66
2025-08-24,One_Day_Out_NS,41,0,0,42,1266040.0,0.0,1266040.0,30143.81,0.0,30143.81,,56.29,63.5,58.43,1.71,2.14,1.47,55.57,62.36,57.97,1731951.57,1953792.93,1802391.23,49252.86,63447.14,43507.0,1682698.71,1890345.79,1758884.23,41236.94,46518.88,42914.08,1172.69,1510.65,1035.88,40064.26,45008.23,41878.2
2025-08-25,One_Day_Out_NS,51,0,0,52,1579668.0,0.0,1579668.0,37611.14,0.0,37611.14,,54.71,49.93,60.03,1.43,2.0,1.47,54.29,48.93,59.57,1687137.0,1542519.79,1850973.5,41984.29,59147.14,43507.0,1645152.71,1483372.64,1807466.5,40169.93,36726.66,44070.8,999.63,1408.26,1035.88,39170.3,35318.4,43034.92
2025-08-26,One_Day_Out_NS,111,4,4,108,3401645.0,122210.0,3279435.0,80991.55,2909.76,78081.79,,64.43,57.29,60.73,1.86,2.14,1.6,63.57,56.14,60.13,1982033.43,1766088.0,1872477.1,54921.43,63552.86,47580.67,1927112.0,1702535.14,1824896.43,47191.27,42049.71,44582.79,1307.65,1513.16,1132.87,45883.62,40536.55,43449.92
2025-08-27,One_Day_Out_NS,92,2,3,90,2818605.0,91280.0,2727325.0,67109.64,2173.33,64936.31,,76.86,63.79,63.57,2.29,2.36,1.57,75.57,62.43,63.0,2358562.57,1963116.93,1958369.8,67961.43,70072.86,46591.0,2290601.14,1893044.07,1911778.8,56156.25,46740.88,46627.85,1618.13,1668.4,1109.31,54538.12,45072.48,45518.54
2025-08-28,One_Day_Out_NS,3,0,0,4,114791.0,0.0,114791.0,2733.12,0.0,2733.12,,66.29,63.64,60.97,1.71,2.21,1.53,65.57,62.43,60.43,2038734.71,1958389.86,1879755.97,50688.57,65749.29,45581.0,1988046.14,1892640.57,1834174.97,48541.3,46628.33,44756.09,1206.87,1565.46,1085.26,47334.43,45062.87,43670.83
2025-08-29,One_Day_Out_NS,0,0,0,1,30000.0,0.0,30000.0,714.29,0.0,714.29,,54.57,53.43,60.93,1.57,1.5,1.5,54.0,52.93,60.43,1682076.0,1648465.71,1878747.3,46387.14,44186.43,44572.33,1635688.86,1604279.29,1834174.97,40049.43,39249.18,44732.08,1104.46,1052.06,1061.25,38944.97,38197.13,43670.83
2025-08-30,One_Day_Out_NS,100,2,6,95,3047789.0,181610.0,2866179.0,72566.4,4324.05,68242.36,,56.86,58.14,61.2,1.86,1.93,1.67,56.0,57.21,60.53,1751219.71,1790171.64,1885879.17,56442.86,57158.57,49615.67,1694776.86,1733013.07,1836263.5,41695.71,42623.13,44901.88,1343.88,1360.92,1181.33,40351.83,41262.22,43720.56
2025-08-31,One_Day_Out_NS,98,0,0,99,2971649.0,0.0,2971649.0,70753.55,0.0,70753.55,,65.0,60.64,63.43,1.86,1.79,1.67,64.14,59.86,62.77,1994878.14,1863414.86,1952657.47,56442.86,52847.86,49615.67,1938435.29,1810567.0,1903041.8,47497.1,44367.02,46491.84,1343.88,1258.28,1181.33,46153.22,43108.74,45310.52
2025-09-01,One_Day_Out_NS,114,0,35,80,3498043.0,1068630.0,2429413.0,83286.74,25443.57,57843.17,,74.0,64.36,64.73,6.86,4.14,2.83,68.14,61.21,62.9,2268931.71,1978034.36,1992011.9,209104.29,125544.29,85236.67,2059827.43,1852490.07,1906775.23,54022.18,47096.06,47428.86,4978.67,2989.15,2029.44,49043.51,44106.91,45399.41
2025-09-02,One_Day_Out_NS,6,1,1,6,214080.0,30080.0,184000.0,5097.14,716.19,4380.95,,59.0,61.71,64.73,6.43,4.14,2.87,53.57,58.57,62.87,1813565.29,1897799.36,1992093.9,195942.86,125432.14,86239.33,1617622.43,1772367.21,1905854.57,43180.13,45185.7,47430.81,4665.31,2986.48,2053.32,38514.82,42199.22,45377.49
2025-09-03,One_Day_Out_NS,34,0,3,32,1063209.0,92090.0,971119.0,25314.5,2192.62,23121.88,,50.71,63.79,63.5,6.43,4.36,2.93,45.29,60.43,61.57,1562794.43,1960678.5,1955273.27,196058.57,132010.0,88524.67,1366735.86,1828668.5,1866748.6,37209.39,46682.82,46554.13,4668.06,3143.1,2107.73,32541.33,43539.73,44446.4
2025-09-04,One_Day_Out_NS,1,0,0,1,30120.0,0.0,30120.0,717.14,0.0,717.14,,50.43,58.36,60.4,6.43,4.07,2.9,44.86,55.21,58.47,1550698.57,1794716.64,1859850.27,196058.57,123373.57,87524.67,1354640.0,1671343.07,1772325.6,36921.39,42731.35,44282.15,4668.06,2937.47,2083.92,32253.33,39793.88,42198.23
2025-09-05,One_Day_Out_NS,113,4,4,110,3478332.0,123601.0,3354731.0,82817.43,2942.88,79874.55,,66.57,60.57,58.2,7.0,4.29,3.03,60.43,57.21,56.13,2043317.43,1862696.71,1793177.9,213715.86,130051.5,91644.7,1829601.57,1732645.21,1701533.2,48650.41,44349.92,42694.71,5088.47,3096.46,2182.02,43561.94,41253.46,40512.7
2025-09-06,One_Day_Out_NS,95,2,2,94,2916822.0,55970.0,2860852.0,69448.14,1332.62,68115.52,,65.86,61.36,61.3,6.43,4.14,3.0,60.29,58.14,59.27,2024607.86,1887913.79,1887377.3,195767.29,126105.07,90482.37,1828840.57,1761808.71,1796894.93,48204.95,44950.33,44937.55,4661.13,3002.5,2154.34,43543.82,41947.83,42783.21
2025-09-07,One_Day_Out_NS,160,1,3,158,4879589.0,90930.0,4788659.0,116180.69,2165.0,114015.69,,74.71,69.86,66.63,6.86,4.36,3.1,68.71,66.43,64.5,2297170.71,2146024.43,2049030.27,208757.29,132600.07,93513.37,2088413.43,2013424.36,1955516.9,54694.54,51095.82,48786.43,4970.41,3157.14,2226.51,49724.13,47938.68,46559.93
2025-09-08,One_Day_Out_NS,7,0,1,7,227664.0,28450.0,199214.0,5420.57,677.38,4743.19,,59.43,66.71,64.63,2.0,4.43,3.13,58.29,63.21,62.47,1829973.71,2049452.71,1987603.13,60160.14,134632.21,94461.7,1769813.57,1914820.5,1893141.43,43570.8,48796.49,47323.88,1432.38,3205.53,2249.09,42138.42,45590.96,45074.8
2025-09-09,One_Day_Out_NS,28,1,5,24,875349.0,151460.0,723889.0,20841.64,3606.19,17235.45,,62.57,60.79,63.4,2.57,4.5,3.23,60.86,57.21,61.13,1924440.71,1869003.0,1950015.2,77500.14,136721.5,97485.7,1846940.57,1732281.5,1852529.5,45820.02,44500.07,46428.93,1845.24,3255.27,2321.09,43974.77,41244.8,44107.85
2025-09-10,One_Day_Out_NS,91,1,1,91,2795705.0,30057.0,2765648.0,66564.4,715.64,65848.76,,70.71,60.71,58.4,2.29,4.36,3.2,69.29,57.29,56.17,2171940.14,1867367.29,1798622.3,68638.29,132348.43,96480.93,2103301.86,1735018.86,1702141.37,51712.86,44461.12,42824.34,1634.24,3151.15,2297.16,50078.61,41309.97,40527.18
2025-09-11,One_Day_Out_NS,104,2,2,103,3184515.0,54890.0,3129625.0,75821.79,1306.9,74514.88,,85.43,67.93,61.6,2.57,4.5,3.2,83.86,64.36,59.37,2622568.0,2086633.29,1895716.47,76479.71,136269.14,96292.93,2546088.29,1950364.14,1799423.53,62442.09,49681.74,45136.11,1820.94,3244.5,2292.69,60621.15,46437.24,42843.42
2025-09-12,One_Day_Out_NS,1,0,2,0,60300.0,60300.0,0.0,1435.71,1435.71,0.0,,69.43,68.0,61.6,2.29,4.64,3.27,68.14,64.29,59.3,2134277.71,2088797.57,1895719.8,67436.71,140576.29,98302.93,2066841.0,1948221.29,1797416.87,50816.13,49733.27,45136.18,1605.63,3347.05,2340.55,49210.5,46386.22,42795.64
2025-09-13,One_Day_Out_NS,2,0,1,2,83750.0,23690.0,60060.0,1994.05,564.05,1430.0,,56.14,61.0,61.5,2.14,4.29,3.23,55.0,57.64,59.23,1729553.14,1877080.5,1892479.13,62825.29,129296.29,97074.93,1666727.86,1747784.21,1795404.2,41179.84,44692.39,45059.03,1495.84,3078.48,2311.31,39684.0,41613.91,42747.72
2025-09-14,One_Day_Out_NS,76,0,1,76,2328760.0,30000.0,2298760.0,55446.67,714.29,54732.38,,44.14,59.43,59.27,1.86,4.36,2.93,43.29,56.0,57.3,1365149.0,1831159.86,1824473.2,54121.0,131439.14,88012.27,1311028.0,1699720.71,1736460.93,32503.55,43599.04,43439.84,1288.59,3129.5,2095.53,31214.95,40469.54,41344.31
2025-09-16,One_Day_Out_NS,148,0,0,149,4537505.0,0.0,4537505.0,108035.83,0.0,108035.83,,64.29,61.86,63.07,1.71,1.86,2.93,63.57,60.93,61.1,1980840.57,1905407.14,1940259.83,50056.71,55108.43,88012.27,1930783.86,1850298.71,1852247.57,47162.87,45366.84,46196.66,1191.83,1312.1,2095.53,45971.04,44054.73,44101.13
2025-09-17,One_Day_Out_NS,30,3,3,28,926544.0,80160.0,846384.0,22060.57,1908.57,20152.0,,64.57,63.57,61.97,1.43,2.0,2.97,64.14,62.5,59.97,1988154.14,1956297.43,1906269.83,39871.0,58685.57,88672.6,1948283.14,1897611.86,1817597.23,47337.0,46578.51,45387.38,949.31,1397.28,2111.25,46387.69,45181.23,43276.12
2025-09-18,One_Day_Out_NS,57,2,3,55,1772444.0,93490.0,1678954.0,42201.05,2225.95,39975.1,,59.71,65.21,61.8,1.71,2.0,3.0,59.0,64.14,59.77,1841974.0,2006957.07,1902238.97,48932.86,58785.57,90092.93,1793041.14,1948171.5,1812146.03,43856.52,47784.69,45291.4,1165.07,1399.66,2145.07,42691.46,46385.04,43146.33
2025-09-19,One_Day_Out_NS,63,0,1,63,1922911.0,31800.0,1891111.0,45783.6,757.14,45026.45,,53.86,69.64,62.47,1.57,2.07,3.0,53.29,68.57,60.43,1661744.86,2142156.43,1921757.0,45634.29,61057.0,90097.93,1616110.57,2081099.43,1831659.07,39565.35,51003.72,45756.12,1086.53,1453.74,2145.19,38478.82,49549.99,43610.93
2025-09-20,One_Day_Out_NS,5,0,0,6,186280.0,0.0,186280.0,4435.24,0.0,4435.24,,54.43,61.93,62.47,1.29,1.79,3.0,54.14,61.14,60.43,1679742.0,1907009.86,1921869.63,37020.0,52228.36,90097.93,1642722.0,1854781.5,1831771.7,39993.86,45405.0,45758.8,881.43,1243.53,2145.19,39112.43,44161.46,43613.61
2025-09-21,One_Day_Out_NS,60,6,6,55,1842433.0,180890.0,1661543.0,43867.45,4306.9,39560.55,,62.71,59.43,61.9,2.0,2.07,3.07,61.71,58.36,59.8,1930982.43,1830267.79,1904831.2,59477.14,61151.21,92097.27,1871505.29,1769116.57,1812733.93,45975.77,43577.8,45353.12,1416.12,1455.98,2192.79,44559.65,42121.82,43160.33
2025-09-22,One_Day_Out_NS,91,0,0,92,2797164.0,0.0,2797164.0,66599.14,0.0,66599.14,,64.86,54.5,62.2,1.86,1.86,3.03,64.0,53.64,60.13,1997897.29,1681523.14,1913849.63,55191.43,54656.21,91093.6,1942705.86,1626866.93,1822756.03,47568.98,40036.26,45567.85,1314.08,1301.34,2168.89,46254.9,38734.93,43398.95
2025-09-23,One_Day_Out_NS,39,0,0,40,1203310.0,0.0,1203310.0,28650.24,0.0,28650.24,,49.29,56.79,60.7,1.86,1.79,2.9,48.43,56.0,58.77,1521583.71,1751212.14,1868500.53,55191.43,52624.07,87386.27,1466392.29,1698588.07,1781114.27,36228.18,41695.53,44488.11,1314.08,1252.95,2080.62,34914.1,40442.57,42407.48
2025-09-24,One_Day_Out_NS,40,2,2,39,1238665.0,60140.0,1178525.0,29492.02,1431.9,28060.12,,50.71,57.64,60.67,1.71,1.57,2.97,50.0,57.07,58.67,1566172.43,1777163.29,1867588.03,52331.43,46101.21,89390.93,1513841.0,1731062.07,1778197.1,37289.82,42313.41,44466.38,1245.98,1097.65,2128.35,36043.83,41215.76,42338.03
2025-09-25,One_Day_Out_NS,0,0,1,0,30000.0,30000.0,0.0,714.29,714.29,0.0,,42.57,51.14,58.97,1.43,1.57,3.0,42.14,50.57,56.93,1317251.86,1579612.93,1815932.43,43261.43,46097.14,90390.93,1273990.43,1533515.79,1725541.5,31363.14,37609.83,43236.49,1030.03,1097.55,2152.16,30333.11,36512.28,41084.32
2025-09-26,One_Day_Out_NS,10,1,1,10,333555.0,30490.0,303065.0,7941.79,725.95,7215.83,,35.0,44.43,55.6,1.43,1.5,2.9,34.57,43.93,53.67,1090201.0,1375972.93,1713662.77,43074.29,44354.29,87333.6,1047126.71,1331618.64,1626329.17,25957.17,32761.26,40801.49,1025.58,1056.05,2079.37,24931.59,31705.21,38722.12
2025-09-27,One_Day_Out_NS,96,17,17,80,2953511.0,516239.0,2437272.0,70321.69,12291.4,58030.29,,48.0,51.21,55.73,3.86,2.57,3.37,45.14,49.64,53.33,1485519.71,1582630.86,1718159.63,116822.71,76921.36,101498.9,1368697.0,1505709.5,1616660.73,35369.52,37681.69,40908.56,2781.49,1831.46,2416.64,32588.02,35850.23,38491.92
2025-09-28,One_Day_Out_NS,1,0,0,1,30220.0,0.0,30220.0,719.52,0.0,719.52,,39.57,51.14,55.67,3.0,2.5,3.37,37.43,49.57,53.23,1226632.14,1578807.29,1715340.6,90981.29,75229.21,101498.9,1135650.86,1503578.07,1613841.7,29205.53,37590.65,40841.44,2166.22,1791.17,2416.64,27039.31,35799.48,38424.8
2025-09-29,One_Day_Out_NS,10,0,0,11,332162.0,0.0,332162.0,7908.62,0.0,7908.62,,28.0,46.43,56.0,3.0,2.43,3.37,25.86,44.93,53.57,874489.0,1436193.14,1725412.67,90981.29,73086.36,101498.9,783507.71,1363106.79,1623913.77,20821.17,34195.07,41081.25,2166.22,1740.15,2416.64,18654.95,32454.92,38664.61
2025-09-30,One_Day_Out_NS,120,1,1,120,3655375.0,23700.0,3631675.0,87032.74,564.29,86468.45,,39.57,44.43,56.67,3.14,2.5,3.2,37.29,42.86,54.4,1224784.0,1373183.86,1745665.53,94367.0,74779.21,96235.23,1130417.0,1298404.64,1649430.3,29161.52,32694.85,41563.46,2246.83,1780.46,2291.31,26914.69,30914.4,39272.15
2025-10-01,One_Day_Out_NS,46,8,9,38,1411348.0,271590.0,1139758.0,33603.52,6466.43,27137.1,,40.43,45.57,54.93,4.14,2.93,3.5,37.14,43.57,52.37,1249453.0,1407812.71,1693655.5,124574.14,88452.79,105288.23,1124878.86,1319359.93,1588367.27,29748.88,33519.35,40325.13,2966.05,2106.02,2506.86,26782.83,31413.33,37818.27
2025-10-02,One_Day_Out_NS,62,2,2,61,1901489.0,53573.0,1847916.0,45273.55,1275.55,43998.0,,49.29,45.93,53.2,4.29,2.86,2.4,45.86,44.0,51.73,1516808.57,1417030.21,1640437.03,127941.71,85601.57,71453.0,1388866.86,1331428.64,1568984.03,36114.49,33738.81,39058.02,3046.23,2038.13,1701.26,33068.26,31700.68,37356.76
2025-10-03,One_Day_Out_NS,103,3,3,101,3150640.0,81541.0,3069099.0,75015.24,1941.45,73073.79,,62.57,48.79,56.43,4.57,3.0,2.47,58.86,46.71,54.9,1919249.29,1504725.14,1738322.37,135234.71,89154.5,73168.37,1784014.57,1415570.64,1665154.0,45696.41,35826.79,41388.63,3219.87,2122.73,1742.1,42476.54,33704.06,39646.52
2025-10-04,One_Day_Out_NS,90,0,0,91,2769503.0,0.0,2769503.0,65940.55,0.0,65940.55,,61.71,54.86,58.3,2.14,3.0,2.37,60.43,52.79,56.87,1892962.43,1689241.07,1795198.83,61486.29,89154.5,70098.7,1831476.14,1600086.57,1725100.13,45070.53,40220.03,42742.83,1463.96,2122.73,1669.02,43606.58,38097.3,41073.81
2025-10-05,One_Day_Out_NS,3,0,1,3,120197.0,30000.0,90197.0,2861.83,714.29,2147.55,,62.0,50.79,58.37,2.29,2.64,2.4,60.71,49.07,56.93,1905816.29,1566224.21,1798201.4,65772.0,78376.64,71098.7,1840044.29,1487847.57,1727102.7,45376.58,37291.05,42814.32,1566.0,1866.11,1692.83,43810.58,35424.94,41121.49
2025-10-06,One_Day_Out_NS,87,1,2,86,2645375.0,60750.0,2584625.0,62985.12,1446.43,61538.69,,73.0,50.5,57.5,2.57,2.79,2.33,71.43,48.64,56.13,2236275.29,1555382.14,1770436.17,74450.57,82715.93,69003.67,2161824.71,1472666.21,1701432.5,53244.65,37032.91,42153.24,1772.63,1969.43,1642.94,51472.02,35063.48,40510.3
2025-10-07,One_Day_Out_NS,53,4,4,50,1632636.0,120940.0,1511696.0,38872.29,2879.52,35992.76,,63.43,51.5,56.1,3.0,3.07,2.4,61.43,49.36,54.67,1947312.57,1586048.29,1727629.97,88342.0,91354.5,71169.33,1858970.57,1494693.79,1656460.63,46364.59,37763.06,41134.05,2103.38,2175.11,1694.51,44261.21,35587.95,39439.54
2025-10-08,One_Day_Out_NS,79,1,1,79,2423661.0,30000.0,2393661.0,57706.21,714.29,56991.93,,68.14,54.29,53.4,1.86,3.0,2.33,67.29,52.21,52.03,2091928.71,1670690.86,1645765.7,53829.14,89201.64,69138.33,2038099.57,1581489.21,1576627.37,49807.83,39778.35,39184.9,1281.65,2123.85,1646.15,48526.18,37654.51,37538.75
2025-10-09,One_Day_Out_NS,2,0,0,3,90560.0,0.0,90560.0,2156.19,0.0,2156.19,,59.57,54.43,53.23,1.57,2.93,2.3,59.0,52.43,51.9,1833224.57,1675016.57,1641195.57,46175.86,87058.79,68190.0,1787048.71,1587957.79,1573005.57,43648.2,39881.35,39076.08,1099.43,2072.83,1623.57,42548.78,37808.52,37452.51
2025-10-10,One_Day_Out_NS,71,1,1,71,2196975.0,30080.0,2166895.0,52308.93,716.19,51592.74,,55.0,58.79,54.67,1.29,2.93,2.17,54.71,56.79,53.47,1696986.71,1808118.0,1685249.77,38824.29,87029.5,64144.0,1658162.43,1721088.5,1621105.77,40404.45,43050.43,40124.99,924.39,2072.13,1527.24,39480.06,40978.3,38597.76
2025-10-11,One_Day_Out_NS,44,0,0,45,1370075.0,0.0,1370075.0,32620.83,0.0,32620.83,,48.43,55.07,53.1,1.29,1.71,2.13,48.14,54.29,51.93,1497068.43,1695015.43,1637728.77,38824.29,50155.29,63142.1,1458244.14,1644860.14,1574586.67,35644.49,40357.51,38993.54,924.39,1194.17,1503.38,34720.1,39163.34,37490.16
2025-10-12,One_Day_Out_NS,55,5,8,48,1676280.0,220430.0,1455850.0,39911.43,5248.33,34663.1,,55.86,58.93,51.47,2.29,2.29,2.33,54.57,57.64,50.1,1719366.0,1812591.14,1587454.27,66028.57,65900.29,68660.1,1653337.43,1746690.86,1518794.17,40937.29,43156.93,37796.53,1572.11,1569.06,1634.76,39365.18,41587.88,36161.77
2025-10-13,One_Day_Out_NS,10,1,1,10,335040.0,30290.0,304750.0,7977.14,721.19,7255.95,,44.86,58.93,51.77,2.14,2.36,2.3,43.71,57.57,50.43,1389318.14,1812796.71,1596612.27,61677.14,68063.86,67659.77,1327641.0,1744732.86,1528952.5,33079.0,43161.83,38014.58,1468.5,1620.57,1610.95,31610.5,41541.26,36403.63
2025-10-14,One_Day_Out_NS,2,0,1,2,90410.0,30300.0,60110.0,2152.62,721.43,1431.19,,37.57,50.5,51.77,1.71,2.36,2.3,36.86,49.14,50.43,1169000.14,1558156.36,1596834.27,48728.57,68535.29,67880.1,1120271.57,1489621.07,1528954.17,27833.34,37098.96,38019.86,1160.2,1631.79,1616.19,26673.13,35467.17,36403.67
2025-10-15,One_Day_Out_NS,1,0,0,2,60080.0,0.0,60080.0,1430.48,0.0,1430.48,,26.43,47.29,49.27,1.57,1.71,2.27,25.86,46.57,47.97,831345.71,1461637.21,1521211.6,44442.86,49136.0,66880.1,786902.86,1412501.21,1454331.5,19793.95,34800.89,36219.32,1058.16,1169.91,1592.38,18735.78,33630.98,34626.94
2025-10-16,One_Day_Out_NS,155,14,14,142,4722984.0,425280.0,4297704.0,112452.0,10125.71,102326.29,,48.29,53.93,49.5,3.57,2.57,2.73,45.71,52.36,47.73,1493120.57,1663172.57,1527394.23,105197.14,75686.5,81056.1,1387923.43,1587486.07,1446338.13,35550.49,39599.35,36366.53,2504.69,1802.06,1929.91,33045.8,37797.29,34436.62
2025-10-17,One_Day_Out_NS,2,0,0,3,76380.0,0.0,76380.0,1818.57,0.0,1818.57,,38.43,46.71,48.57,3.43,2.36,2.63,36.0,45.36,46.9,1190178.43,1443582.57,1499055.43,100900.0,69862.14,78384.1,1089278.43,1373720.43,1420671.33,28337.58,34371.01,35691.8,2402.38,1663.38,1866.29,25935.2,32707.63,33825.51
2025-10-18,One_Day_Out_NS,1,0,0,2,60000.0,0.0,60000.0,1428.57,0.0,1428.57,,32.29,40.36,46.7,3.43,2.36,2.53,29.86,39.0,45.13,1003024.86,1250046.64,1441973.97,100900.0,69862.14,75267.77,902124.86,1180184.5,1366706.2,23881.54,29763.02,34332.71,2402.38,1663.38,1792.09,21479.16,28099.63,32540.62
2025-10-19,One_Day_Out_NS,76,2,2,75,2345525.0,59350.0,2286175.0,55845.83,1413.1,54432.74,,35.29,45.57,47.13,2.57,2.43,2.57,33.71,44.14,45.53,1098631.29,1408998.64,1456061.1,77888.57,71958.57,76186.1,1020742.71,1337040.07,1379875.0,26157.89,33547.59,34668.12,1854.49,1713.3,1813.95,24303.4,31834.29,32854.17
2025-10-20,One_Day_Out_NS,8,0,1,8,270841.0,30240.0,240601.0,6448.6,720.0,5728.6,,35.0,39.93,47.23,2.57,2.36,2.6,33.43,38.57,45.6,1089460.0,1239389.07,1458879.8,77881.43,69779.29,77194.1,1011578.57,1169609.79,1381685.7,25939.52,29509.26,34735.23,1854.32,1661.41,1837.95,24085.21,27847.85,32897.28
2025-10-21,One_Day_Out_NS,76,4,7,70,2302830.0,213160.0,2089670.0,54829.29,5075.24,49754.05,,45.57,41.57,47.77,3.43,2.57,2.63,43.14,40.0,46.1,1405520.0,1287260.07,1474226.37,104004.29,76366.43,78269.77,1301515.71,1210893.64,1395956.6,33464.76,30649.05,35100.63,2476.29,1818.25,1863.57,30988.47,28830.8,33237.06
